,siteID,transect,mean.height.mean,height.2,mean.height.median,mean.height.var,mean.height.rms,transect.length,can.max.ht,moch,can.max.ht.median,vai.mean,vai.sd,vai.median,vai.column.max,vai.max.ht.mean,vai.max.ht.sd,vai.max.ht.median,vai.max,vai.mean.peak,vai.peak.sd,vai.peak.median,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,median.ht,sky.fraction,cover.fraction,max.ht,scan.density,rumple,clumping.index,enl,mean.intensity,median.intensity,sd.intensity,max.intensity,min.intensity,skew.intensity,kurtosis.intensity,p10,p25,p50,p75,p90,projectID,plotID,year,description,disturbance,yearOfDisturbance,management,standAge,pft,notes,siteName,latitude,longitude,mat,map,xmin,ymin,xmax,ymax
1454,OSBS,OSBS_25_E.CSV,9.230898254,6.455268256,12.35060691,41.67048826,11.21776308,40,18.785,10.1833,13.462,3.176423004,3.291162496,1.709597511,8,9.025,6.415076393,12,4.96947782,1.644993455,1.6310771,1.211389304,12,0.3,0.86125,4.900375352,0.978862988,1.985498074,7.133158125,12.26276806,2.443020737,12.37,49.77947073,50.22052927,18.785,249.525,2.675,0.909199688,9.81752988,79.15129741,81,15.72956797,118,10,-0.902357127,4.54632391,7.912,11.1525,12.37,14.1775,14.837,OSBS-EAGERNEON,OSBS_25,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1412,OSBS,OSBS_38_E.CSV,5.093632868,4.321359021,6.5,18.67414379,6.644726178,40,13.72,5.692275,6.9165,1.702125232,2.30323911,0.543382562,8,4.825,4.217712954,6,4.968457983,1.041138722,1.408206993,0.355737184,15,0.375,0.856666667,1.472271775,0.641706391,1.02979837,4.861947974,7.4379963,2.334790561,7.38,61.38679874,38.61320126,13.72,262.6,3.2,0.937912051,8.846889952,68.28268377,70,15.84418676,116,12,-0.547509891,3.438291768,4.744,5.788,7.38,9.164,10.1442,OSBS-EAGERNEON,OSBS_38,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1409,OSBS,OSBS_37W.CSV,4.541359897,6.092761874,0,37.12174725,7.537748556,40,16.177,4.940425,0,0.901625831,1.987014383,0,8,4.425,5.999519212,0,4.820168006,0.5209567,1.13869167,0,25,0.625,0.914705882,2.76576034,0.536125515,1.574271188,6.686095902,11.41265111,2.025808727,11.491,84.93242261,15.06757739,16.177,860.25,4,0.952993628,8.625641026,57.79170685,60,14.17010473,95,0,-0.665080966,3.597141877,8.37,10.888,11.491,12.09175,14.387,OSBS-EAGERNEON,OSBS_37,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1452,OSBS,osbs_37_west.CSV,4.541359897,6.092761874,0,37.12174725,7.537748556,40,16.177,4.940425,0,0.901625831,1.987014383,0,8,4.425,5.999519212,0,4.820168006,0.5209567,1.13869167,0,25,0.625,0.914705882,2.76576034,0.536125515,1.574271188,6.686095902,11.41465008,2.020883518,11.491,83.45883854,16.54116146,16.177,783.625,4,0.952993628,8.625641026,57.80285494,60,14.14871346,95,7,-0.65744561,3.56799691,8.37,10.888,11.491,12.092,14.387,OSBS-EAGERNEON,OSBS_37,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1459,OSBS,OSBS30TW.CSV,3.709989629,3.57100443,5.324391765,12.75207264,5.118329207,40,10.63,4.17675,4.828,1.989714587,2.880729004,0.227131089,8,3.625,3.621074355,5,4.780033907,1.00312179,1.428644433,0.169724983,18,0.45,0.81875,2.303965081,0.667459164,1.363254689,4.108898597,6.197843554,1.825546719,5.647,66.97945476,33.02054524,10.63,253.225,2.15,0.925966675,7.471865745,68.49237212,71,14.75673025,114,1,-0.84105372,4.218579901,4.49,4.927,5.6415,7.91025,8.8536,OSBS-EAGERNEON,OSBS_CSV,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1484,OSBS,OSBS_D1_C.CSV,9.74230394,5.335553237,11.76453524,28.46812834,11.07559981,40,17.615,10.7863,13.0265,3.607546209,3.076906337,3.222399879,8,9.65,5.342380148,12,4.75731245,1.765734753,1.390787265,1.700738245,7,0.175,0.806578947,28.38145404,2.534567481,4.685874702,5.790740244,10.55314688,3.341673826,11.594,36.99547155,63.00452845,17.615,254.075,4.025,0.897463328,11.00815079,72.7171875,75,16.23377866,117,10,-0.773911682,3.718313032,6.023,7.624,11.588,12.825,14.8668,OSBS-EAGERNEON,OSBS_D1,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1414,OSBS,OSBS_37C_X30.CSV,6.845331917,6.690372088,9.363301924,44.76107867,9.493556329,30,17.792,7.797533333,10.9735,1.761196949,2.780313915,0.033978617,8,6.633333333,6.599285924,8,4.450461394,0.806064098,1.309009247,0.033978617,14,0.466666667,0.861403509,11.05968064,1.476500202,2.979870432,7.626983594,11.46764951,2.772123934,11.891,78.49359992,21.50640008,17.792,945.4333333,4.033333333,0.92022614,9.859399684,63.29639344,64,13.73731805,101,0,-0.808196259,4.250839613,7.571,8.57075,11.891,13.701,15.1153,OSBS-EAGERNEON,OSBS_37,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1417,OSBS,OSBS_37C.CSV,6.845331917,6.690372088,9.363301924,44.76107867,9.493556329,30,17.792,7.797533333,10.9735,1.761196949,2.780313915,0.033978617,8,6.633333333,6.599285924,8,4.450461394,0.806064098,1.309009247,0.033978617,14,0.466666667,0.861403509,11.05968064,1.476500202,2.979870432,7.626983594,11.46764951,2.772123934,11.891,78.49359992,21.50640008,17.792,945.4333333,4.033333333,0.92022614,9.859399684,63.29639344,64,13.73731805,101,0,-0.808196259,4.250839613,7.571,8.57075,11.891,13.701,15.1153,OSBS-EAGERNEON,OSBS_37,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1450,OSBS,osbs_37_center.CSV,6.845331917,6.690372088,9.363301924,44.76107867,9.493556329,30,17.792,7.797533333,10.9735,1.761196949,2.780313915,0.033978617,8,6.633333333,6.599285924,8,4.450461394,0.806064098,1.309009247,0.033978617,14,0.466666667,0.861403509,11.05968064,1.476500202,2.979870432,7.626983594,11.4693576,2.769139067,11.891,67.0858068,32.9141932,17.792,617.8,4.033333333,0.92022614,9.859399684,63.3067716,64,13.71450833,101,7,-0.798516138,4.207887461,7.571,8.571,11.891,13.701,15.1192,OSBS-EAGERNEON,OSBS_37,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1432,OSBS,OSBS_31_E.CSV,3.026145604,4.347910405,0,18.90432489,5.252549284,40,12.873,3.48155,0,1.580626853,2.752359287,0,8,2.9,4.289522118,0,4.248658463,0.821569974,1.355439198,0,26,0.65,0.873214286,7.300052433,0.975154332,2.519747301,4.930052452,7.194719115,2.733337071,7.217,73.20176858,26.79823142,12.873,231.95,1.85,0.977701105,10.79443255,68.6861167,71,14.40333947,109,1,-0.961213193,4.561097127,3.7381,4.6515,7.216,9.91775,10.422,OSBS-EAGERNEON,OSBS_31,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1429,OSBS,OSBS_30_C.CSV,5.720293017,4.343933391,6.007913839,18.8697573,7.149808779,40,15.92,6.87475,8.435,2.570733493,2.954449443,1.197625347,8,5.3,4.243849245,5.5,3.631949179,1.21353391,1.256778658,0.831505117,12,0.3,0.838235294,8.528715416,1.485914675,2.514114754,5.207876888,7.479097082,2.763749888,7.808,49.10064673,50.89935327,16.618,247.525,3.575,0.938894944,10.65140845,70.16239825,73,17.02828534,108,13,-0.736056993,3.1924021,3.6171,5.032,7.807,9.527,11.034,OSBS-EAGERNEON,OSBS_30,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1462,OSBS,osbs_28_west.CSV,3.408103913,3.515162512,3.729043016,12.35636749,4.864425,40,9.985,3.842875,3.919,0.700344083,1.52859668,0.027770398,6.917406932,3.025,3.246200935,2.5,3.30015509,0.31661229,0.646475624,0.023641933,19,0.475,0.85,2.886968158,0.576767542,1.59822006,3.969965453,5.761785233,2.327176149,5.984,84.69804512,15.30195488,9.985,630.6,2.9,0.965058944,7.978021978,51.11502591,52,13.54966418,85,0,-0.497570743,3.169028062,2.542,3.593,5.984,8.073,8.47,OSBS-EAGERNEON,OSBS_28,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1465,OSBS,OSBS_28W.csv,3.408103913,3.515162512,3.729043016,12.35636749,4.864425,40,9.985,3.842875,3.919,0.700344083,1.52859668,0.027770398,6.917406932,3.025,3.246200935,2.5,3.30015509,0.31661229,0.646475624,0.023641933,19,0.475,0.85,2.886968158,0.576767542,1.59822006,3.969965453,5.762044301,2.326707099,5.984,83.66068405,16.33931595,9.985,590.725,2.9,0.965058944,7.978021978,51.11528497,52,13.54869614,85,1,-0.496933865,3.16598172,2.542,3.593,5.984,8.073,8.47,OSBS-EAGERNEON,OSBS_28,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1420,OSBS,OSBS_36_C.CSV,2.36695534,4.192003194,0,17.57289078,4.768233016,40,12.625,2.588375,0,0.330680472,0.631462737,0,1.908510673,2.15,3.799797565,0,0.981389672,0.182140902,0.336527603,0,30,0.75,0.944642857,0.119295851,0.141311293,0.315161815,4.62755686,8.993931196,1.98304849,9.164,85.0509287,14.9490713,12.625,250.475,1.75,0.958945405,5.895705521,52.38410154,52,15.21336974,101,10,-0.005736766,2.851756388,6.911,7.81225,9.12,10.26675,11.526,OSBS-EAGERNEON,OSBS_36,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1413,OSBS,osbs_41_west.CSV,1.48806168,3.050518212,0,9.30566136,3.359664774,40,10.639,1.5543,0,0.169232786,0.41164731,0,1.937055894,1.45,2.986722756,0,0.824279104,0.106756827,0.236692818,0,32,0.8,0.95,0.090937235,0.096480401,0.285707485,3.23136534,7.254398119,1.570546058,7.474,87.25059182,12.74940818,77.05,813.3,2.7,0.972610314,6,55.56670688,59,13.67773927,86,7,-0.945008919,3.779355117,5.964,6.677,7.474,7.774,8.67,OSBS-EAGERNEON,OSBS_41,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1472,OSBS,OSBS_41W.CSV,1.48806168,3.050518212,0,9.30566136,3.359664774,40,10.639,1.5543,0,0.169232786,0.41164731,0,1.937055894,1.45,2.986722756,0,0.824279104,0.106756827,0.236692818,0,32,0.8,0.95,0.090937235,0.096480401,0.285707485,3.23136534,7.254398119,1.570546058,7.474,87.25059182,12.74940818,77.05,813.3,2.7,0.972610314,6,55.56670688,59,13.67773927,86,7,-0.945008919,3.779355117,5.964,6.677,7.474,7.774,8.67,OSBS-EAGERNEON,OSBS_41,2016,reference,,NA,managed,NA,ENF,,"Ordway-Swisher Biological Station, FL, USA",29.68,-81.99,20,1300,NA,NA,NA,NA
1496,PEF,PEF_C9_1-4_EW.CSV,8.74316234,5.178151922,7.82237608,26.81325732,10.12846551,40,21.035,10.70545,10.0965,8,3.18E-16,8,8,9.075,6.410678191,7.5,8,4.688073834,2.194649073,4.404320101,0,0,0.730681818,221.2515917,9.029545118,11.82027524,6.539308346,5.212072805,4.210059001,3.5425,0,100,21.035,262.125,3.65,0.897345273,15.69404862,83.48520992,85,21.34930658,142,6,-0.472370235,3.144934759,1.8594,2.309,3.538,6.761,10.791,PEF-Fahey,PEF_C9_1-4,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1503,PEF,PEF_C29_1-1_NS.CSV,7.424042317,1.972924191,7.745978769,3.892429863,7.675384253,40,12.168,8.221675,8.4975,8,3.76E-16,8,8,7.55,2.363721533,8,7.97853562,4.161210927,1.377796349,3.855823928,0,0,0.496153846,6.316189635,2.151144152,1.299526249,2.2500127,5.05051433,2.197714328,4.758,0,100,12.168,515.65,2.5,0.747511622,9.236275565,97.35643276,99,15.62526154,139,10,-0.781847642,4.512654868,2.453,3.079,4.757,6.945,8.2025,PEF-Fahey,PEF_C29_1-1,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1506,PEF,PEF_C9_2-1_EW.CSV,7.501731338,2.663094062,6.526266839,7.092069985,7.949260425,40,17.865,9.763025,8.357,8,2.84E-16,8,8,7.65,3.562986359,7,7.613242342,4.042356891,1.442864387,4.039514657,0,0,0.680263158,160.3125832,7.79405164,9.978243444,4.401174858,4.354888361,2.340658941,3.935,0,100,17.865,415.75,3.575,0.762046877,11.335957,86.42406015,87,19.0772617,147,8,-0.562351984,3.730507386,1.992,2.949,3.935,4.84175,6.791,PEF-Fahey,PEF_C9_2-1,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1504,PEF,PEF_C29_2-2_EW.CSV,7.054603625,1.56665402,7.352513673,2.454404818,7.222221058,40,12.046,8.1738,8.575,8,3.18E-16,8,8,7.225,2.391089227,7,7.481791855,3.69185603,1.475771128,3.384422848,0,0,0.515384615,13.26127395,2.861429039,2.252442632,2.089624297,4.544392622,1.792596868,4.349,0,100,12.046,454.825,2.85,0.632061263,8.52173913,90.18479217,92,16.39445435,134,10,-0.646621806,4.062551706,2.489,3.069,4.349,5.654,7.119,PEF-Fahey,PEF_C29_2-2,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1505,PEF,PEF_C29_2-2_NS.CSV,7.745319098,1.427539842,7.874696281,2.037870002,7.872540326,40,12.481,9.0236,9.209,8,3.76E-16,8,8,8.25,2.034951017,8,7.470856404,3.918009818,1.137077638,3.855184468,0,0,0.475,16.16852919,3.138327551,2.513847524,2.021321411,5.081586552,1.967420953,5.0135,0,100,12.481,470.075,2.7,0.637318239,8.980479576,96.05942122,98,15.40260814,144,10,-0.796183404,4.206085416,2.537,3.499,5.012,6.5575,7.6408,PEF-Fahey,PEF_C29_2-2,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1502,PEF,PEF_C9_2-3_EW.CSV,6.384983459,2.362775938,5.79920495,5.582710134,6.797878798,40,17.391,7.57095,6.659,8,2.84E-16,8,8,6.675,3.099937965,6,7.396966535,3.842419658,1.306093352,3.733158623,0,0,0.677777778,44.06234659,3.713950686,5.501719448,3.282638549,4.124443982,2.295551343,3.487,0,100,17.391,390.4,2.675,0.651996966,9.076559865,88.44949074,89,17.78377303,142,1,-0.333282476,3.387606358,1.938,2.389,3.487,5.086,7.5615,PEF-Fahey,PEF_C9_2-3,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1499,PEF,PEF_C9_2-3_NS.CSV,5.918664059,2.066556598,5.218822307,4.270656173,6.260549019,40,13.511,7.203475,5.8195,8,3.48E-16,8,8,6.2,3.056728602,5,6.7944648,3.949816124,1.198379329,3.753689863,0,0,0.645,29.24111516,3.624822872,4.012701621,2.908918038,3.474465978,1.766383326,2.968,0,100,13.511,457.55,3.275,0.604606693,8.088607595,87.19030442,87,16.60718219,146,9,-0.421819106,4.053065851,1.9251,2.388,2.967,4.045,5.263,PEF-Fahey,PEF_C9_2-3,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1500,PEF,PEF_C9_1-4_NS.CSV,9.576639956,3.552344794,9.347662606,12.61915354,10.19880912,40,18.945,11.91095,12.895,8,3.48E-16,8,8,9.8,4.339443424,9.5,6.654275037,3.650938797,1.261978611,3.315189718,0,0,0.645,124.0137464,7.793966413,7.954107992,4.236865108,6.156435848,3.685951885,4.78,0,100,18.945,411.45,4.175,0.902721746,15.21811321,93.05354647,96,20.51084736,153,4,-0.867912812,4.263030316,2.425,3.218,4.776,8.96475,11.7053,PEF-Fahey,PEF_C9_1-4,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1497,PEF,PEF_C9_2-1_NS.CSV,7.330205577,2.700249974,6.926478385,7.291349921,7.800062819,40,18.624,9.716675,9.238,8,3.48E-16,8,8,7.625,3.592638485,7,6.628622185,3.55054137,1.160878216,3.271119926,0,0,0.64875,132.1305776,7.686059628,8.547225573,4.153928825,4.143091814,2.587483634,3.149,0,100,18.624,452.125,4.825,0.691029579,11.68926721,89.87865044,90,17.85441453,144,9,-0.424494016,3.671213034,1.834,2.417,3.149,4.949,8.2222,PEF-Fahey,PEF_C9_2-1,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1498,PEF,PEF_C29_3-5_NS.CSV,7.990646704,1.00318457,8.048171676,1.006379281,8.051810638,40,12.877,9.38615,9.33,8,2.46E-16,8,8,8.525,1.709513351,9,6.465278434,3.301956718,1.073084948,2.989395641,0,0,0.476785714,13.04928291,3.009906582,1.997434675,1.323401475,5.411583287,1.775294974,5.4565,0,100,12.877,541.925,2.05,0.51186421,8.875116303,98.24533961,100,14.424647,140,8,-0.962914873,5.210322654,3.0976,4.12,5.456,6.561,7.6664,PEF-Fahey,PEF_C29_3-5,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1501,PEF,PEF_C29_1-1_EW.CSV,7.006657623,2.063052542,6.740307159,4.256185792,7.296782318,40,15.183,8.03935,7.6885,8,2.84E-16,8,8,7.6,2.734396291,7,5.798356385,3.82942039,1.087225805,3.895341449,0,0,0.5984375,25.306623,3.329870342,3.770754103,2.653534349,4.340570502,2.068341917,4.092,0,100,15.183,524.575,3.125,0.664033703,9.367323784,92.01396701,94,17.56578888,136,8,-0.939358482,4.612665078,2.155,2.719,4.092,5.4025,7.113,PEF-Fahey,PEF_C29_1-1,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1495,PEF,PEF_C29_3-5_EW.CSV,8.014028615,1.222446531,7.826144992,1.494375521,8.104422915,40,13.194,9.35805,9.307,8,2.84E-16,8,8,8.2,1.989717156,8,5.613968836,3.326242085,0.926678575,3.403451765,0,0,0.469642857,18.28082523,3.350812374,2.655726204,1.769121714,5.304278695,1.936855146,5.365,0,100,13.194,518.075,2,0.68119619,9.461439451,95.24273579,98,17.16565365,142,5,-1.043823891,4.64995125,2.6022,3.9705,5.365,6.463,7.895,PEF-Fahey,PEF_C29_3-5,NA,,,NA,,NA,,,Penobscot Experimental Forest,44.851,-68.624,6.7,1016,NA,NA,NA,NA
1507,RICE,RICE-T1-W.CSV,13.69370199,6.676621573,14.25996519,44.57727562,15.21025296,60,27.893,16.47958333,17.0495,8,4.01E-16,8,8,15.21666667,8.172072464,15.5,8,4.336138835,1.499363156,3.975620484,0,0,0.82183908,1177.300786,21.5259744,26.71952866,8.25517362,8.65825367,6.632073807,6.285,0,100,27.893,257.8666667,6.1,0.972152895,23.4047735,65.72272874,68,17.17123572,894,5,6.683042829,352.8317467,1.949,3.043,6.285,12.195,20.3569,RICE-EAGERNEON,RICE_T1,2016,treatment,fertilizer,NA,unmanaged,NA,DBF,,"Rice Rivers Center, VA, USA",37.325,-77.206,15.5,1140,NA,NA,NA,NA
1511,RICE,RICE-C2-W.CSV,13.57791806,7.301683085,12.8626476,53.31457588,15.39197187,70,30.091,16.3656,18.63,8,3.21E-16,8,8,14.55714286,8.491488858,13,8,4.437279568,1.57719389,3.997324885,0,0,0.832718894,727.4936473,17.126607,20.83681789,8.484915725,8.745744921,6.812454302,6.88,0,100,30.091,324.2714286,5.9,0.964522808,23.37573177,67.50548676,70,28.18131816,3739,7,97.34594518,12697.5787,2.339,3.424,6.88,11.245,22.41,RICE-EAGERNEON,RICE_C2,2016,control,,NA,unmanaged,NA,DBF,,"Rice Rivers Center, VA, USA",37.325,-77.206,15.5,1140,NA,NA,NA,NA
1509,RICE,RICE-T2-W.CSV,18.1221587,6.815927961,20.5339112,46.45687397,19.34154153,60,29.441,20.25086667,23.166,8,3.06E-16,8,8,18.73333333,7.528176826,21,8,4.496012032,1.777129011,4.501661377,0,0,0.798333333,562.9155895,12.42255813,20.21374876,7.390678303,13.07268569,7.447335468,14.197,0,100,29.441,217.6333333,4.883333333,0.932807498,20.69561803,72.63805656,74,13.73973487,114,7,-0.870564468,4.986464271,4.526,5.98125,14.197,20.096,22.4413,RICE-EAGERNEON,RICE_T2,2016,treatment,fertilizer,NA,unmanaged,NA,DBF,,"Rice Rivers Center, VA, USA",37.325,-77.206,15.5,1140,NA,NA,NA,NA
1508,RICE,RICE-T2-E.CSV,12.24775763,5.783411544,11.98944797,33.44784909,13.52397692,60,26.336,14.33431667,13.4675,8,2.83E-16,8,8,12.18333333,6.909810433,11.5,8,4.922655322,1.805482781,4.816407413,0,0,0.845679012,479.1490744,11.56776657,18.58321422,7.296398425,8.911162013,5.496898835,7.181,0,100,26.336,277.6666667,6.616666667,0.963626583,19.77848101,69.42826257,71,13.6342861,112,6,-0.800017514,4.813389806,3.481,5.107,7.181,11.496,16.971,RICE-EAGERNEON,RICE_T2,2016,treatment,fertilizer,NA,unmanaged,NA,DBF,,"Rice Rivers Center, VA, USA",37.325,-77.206,15.5,1140,NA,NA,NA,NA
1513,RICE,RICE-C1-W.CSV,15.59571483,6.866189693,18.05569112,47.1445609,17.01720127,60,25.734,17.70526667,20.872,8,3.47E-16,8,8,16.16666667,7.378775487,20,8,4.406328067,1.571599114,4.37368656,0,0,0.788888889,438.6999667,10.89205423,17.89030803,7.462645739,11.33325818,7.024524667,12.368,0,100,26.439,291.1333333,4.266666667,0.938974408,19.14931238,70.45306683,73,16.12601221,122,6,-0.762449772,3.739801997,1.991,3.756,12.358,17.977,20.3553,RICE-EAGERNEON,RICE_C1,2016,control,,NA,unmanaged,NA,DBF,,"Rice Rivers Center, VA, USA",37.325,-77.206,15.5,1140,NA,NA,NA,NA
1512,RICE,RICE-C1-E.CSV,11.97474779,6.199865124,11.41488972,38.43832755,13.46076793,60,27.09,14.62471667,15.4445,8,2.83E-16,8,8,12.13333333,7.354156364,12,8,4.355020388,1.560837729,4.006156007,0,0,0.808928571,398.7086133,13.32860546,14.86798203,7.054664201,8.652477381,6.69689119,6.405,0,100,27.09,326.9,5.7,0.956785663,21.07608918,68.28057181,70,15.12874988,116,0.891,-0.66280708,4.010303014,1.946,2.299,6.388,14.099,20.066,RICE-EAGERNEON,RICE_C1,2016,control,,NA,unmanaged,NA,DBF,,"Rice Rivers Center, VA, USA",37.325,-77.206,15.5,1140,NA,NA,NA,NA
1510,RICE,RICE-T1-E.CSV,20.32232604,6.593374553,22.21264,43.47258799,21.34818448,60,31.141,23.3121,23.8525,8,2.59E-16,8,8,20.35,7.550564015,22.5,7.961514763,3.888771435,1.183153501,3.625539479,0,0,0.800520833,772.1939101,17.84214527,21.3037969,6.590113475,15.88616455,7.678061519,17.887,0,100,31.141,257.1833333,4.2,0.930715324,21.74136653,71.59276517,74,16.04133446,122,8,-1.023156469,4.565871047,3.487,8.781,17.883,22.009,24.15,RICE-EAGERNEON,RICE_T1,2016,treatment,fertilizer,NA,unmanaged,NA,DBF,,"Rice Rivers Center, VA, USA",37.325,-77.206,15.5,1140,NA,NA,NA,NA
1514,RICE,RICE-C2-E.CSV,14.94896114,7.585601475,13.17927014,57.54134974,16.72907535,50,29.937,17.63546,19.055,8,3.36E-16,8,8,15.86,8.258600959,15,7.955914014,4.269404913,1.470061776,3.982082325,0,0,0.798064516,832.5411888,15.19073441,24.53126121,8.142837995,8.464253608,7.199076951,5.885,0,100,29.937,436.62,5.5,0.954287269,23.45439311,66.99345759,69,16.34003941,951,1.691,6.883959314,395.262354,1.64,3.368,5.883,10.444,22.341,RICE-EAGERNEON,RICE_C2,2016,control,,NA,unmanaged,NA,DBF,,"Rice Rivers Center, VA, USA",37.325,-77.206,15.5,1140,NA,NA,NA,NA
1527,RYE,RYEp13t2.CSV,17.99178853,8.56198602,22.06521168,73.30760461,19.86374769,30,31.839,20.67596667,25.204,8,1.65E-16,8,8,19.53333333,9.754692357,21,8,3.977370883,1.331038092,3.749687563,0,0,0.817171717,1548.618822,22.54237016,32.25616793,10.01970573,13.11537401,8.286055918,9.1245,0,100,31.839,301.7333333,5.633333333,0.92258014,20.41183801,77.69746877,79,16.3071847,119,7,-0.742317789,4.474957784,3.722,5.795,9.12,20.52975,24.352,RYE-Fahey,RYE_13,2015,,,NA,,NA,DBF,,"Ryerson Forest Preserven, IL",42.181,-87.915,NA,NA,NA,NA,NA,NA
1543,RYE,RYEp15t1.CSV,19.09347241,3.811456502,19.27228443,14.52720067,19.45774009,30,22.145,20.1056,20.755,8,3.30E-16,8,8,18.46666667,6.106713848,20.5,8,5.08395338,1.569403281,5.06000772,0,0,0.802898551,354.0253615,9.835748851,16.0400563,3.687550393,15.20728253,6.179384729,17.976,0,100,22.173,139.4333333,2.966666667,0.814717834,10.42615558,69.80852082,76,23.43324106,127,8,-0.568837686,2.573482963,1.356,12.502,17.976,19.658,20.97,RYE-Fahey,RYE_15,2015,,,NA,,NA,DBF,,"Ryerson Forest Preserven, IL",42.181,-87.915,NA,NA,NA,NA,NA,NA
1534,RYE,RYEp4t1.CSV,20.09503298,5.045376533,19.87631971,25.45582436,20.69825228,30,25.245,20.4494,21.963,8,5.22E-16,8,8,19.8,5.921323244,21,8,5.293375764,1.670153436,5.107174096,0,0,0.847435897,119.962241,3.069035556,10.51395557,5.237427347,19.0323906,4.20515622,19.066,0,100,25.245,155.5333333,2.666666667,0.869232795,11.22997621,77.62483912,81,94.98958586,6438,7,64.40459699,4313.618349,14.346,17.303,19.066,22.547,23.4495,RYE-Fahey,RYE_4,2015,,,NA,,NA,DBF,,"Ryerson Forest Preserven, IL",42.181,-87.915,NA,NA,NA,NA,NA,NA
1540,RYE,RYEp15t2.CSV,20.35456004,4.083401979,20.85429043,16.67417172,20.74672216,30,25.048,21.59143333,22.6455,8,4.95E-16,8,8,20.73333333,4.298623142,22,8,4.381871961,1.622363356,4.192647336,0,0,0.792307692,120.334119,4.671859033,9.925112197,4.140977235,18.54455759,3.811968757,18.936,0,100,25.048,191.1333333,3.066666667,0.739679989,9.734421365,83.69699616,87,17.70182577,123,8,-1.721275608,6.834335428,15.9589,17.063,18.917,20.68475,22.189,RYE-Fahey,RYE_15,2015,,,NA,,NA,DBF,,"Ryerson Forest Preserven, IL",42.181,-87.915,NA,NA,NA,NA,NA,NA
