siteID,siteName,latitude,longitude,mat,map,pft.x,ymin,xmax,ymax,transect,mean.height.mean,height.2,mean.height.median,mean.height.var,mean.height.rms,transect.length,can.max.ht,moch,can.max.ht.median,lad.mean,lad.sd,lad.median,lad.column.max,lad.max.ht.mean,lad.max.ht.sd,lad.max.ht.median,lad.max,lad.mean.peak,lad.peak.sd,lad.peak.median,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,median.return.ht,sky.fraction,canopy.cover,max.ht,scan.density,rumple,gap.variables,enl,fhd,entropy,gini,mean.intensity,median.intensity,sd.intensity,max.intensity,min.intensity,skew.intensity,kurtosis.intensity,p10,p25,p50,p75,p90,projectID,plotID,year,description,disturbance,yearOfDisturbance,management,standAge,pft.y,notes
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_4C_08W.CSV,8.201869252,3.183023973,7.745834687,10.13164161,8.788255808,60,23.193,12.32435,12.792,4.534499881,1.275935039,4.872597487,5.958424693,9.933333333,5.922856236,8.5,5.484796933,1.888495413,0.836679581,1.812446252,0,0,0.650694444,164.3454837,9.777658354,8.291132661,4.566340674,5.286658964,3.722694374,4.065,0.570392878,99.42960712,23.193,312.8666667,4.75,0.794191588,13.96153846,2.746141607,8.633458689,1.709713366,69.43164272,70,17.51551599,136,10,-0.038388276,2.904727161,1.826,2.318,4.063,7.132,11.0952,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_4C_09E.CSV,6.398758172,2.481067095,5.981953942,6.155693931,6.855450764,60,19.123,9.276916667,8.819,3.957158712,1.445549537,4.312784578,5.905361848,6.266666667,3.069072994,6,4.96284463,1.822611511,0.912416184,1.693001583,0,0,0.675,80.67355425,5.233952403,7.299266846,3.80910252,4.279615978,2.641244297,3.393,3.102052021,96.89794798,19.123,243.0666667,4.05,0.719606815,10.33287565,2.429267169,7.168504567,1.653589142,67.30589985,66,15.59047874,121,11,0.069189543,3.082170118,1.83,2.426,3.388,5.271,7.9535,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_15R_04W.CSV,6.194896719,4.169625227,7.243423041,17.38577453,7.448003557,60,20.145,9.12065,9.1475,2.961710333,2.142809974,3.550955647,5.843544417,5.716666667,4.498932705,7,3.871201011,1.391574753,1.089833343,1.434437971,15,0.25,0.757936508,81.29101355,5.144925295,7.404104082,6.264367488,5.88667692,3.487257927,5.489,1.939132777,98.06086722,20.145,185.8666667,3.733333333,0.910177528,13.02376308,2.600365527,7.808783571,1.589564216,80.01098599,82,20.38866687,148,12,-0.254676435,3.323820402,1.957,3.082,5.484,7.676,10.8504,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_15R_05E.CSV,7.154825642,4.075878299,7.897622611,16.6127839,8.217507782,60,29.132,11.30046667,12.928,3.146658792,1.978929037,3.378502531,6.035481433,6.766666667,4.851582536,7,3.36729583,1.366643324,0.992376865,1.168617114,10,0.166666667,0.781666667,272.7197846,10.33312003,12.88201906,6.797679144,5.757283258,3.689427508,5.026,2.191641182,97.80835882,30.015,229.1166667,4.083333333,0.856394432,14.73397796,2.742886512,9.330469524,1.634152513,73.77880322,74,19.3618331,148,11,-0.000256337,3.162632087,1.8227,2.956,5.013,7.345,11.049,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_15R_06W.CSV,7.348773715,4.296223822,7.113452297,18.45753913,8.494373937,60,57.13,12.70531667,12.371,3.711760204,1.759290846,4.110179124,5.587248658,7.116666667,5.590826829,5,4.624972813,1.835813744,1.097890033,1.784766348,5,0.083333333,0.879597701,262.1270484,11.02906797,11.85270889,10.07246776,5.028600958,4.018024621,3.286,1.47838663,98.52161337,57.13,207.65,7.1,0.776901114,14.94510447,2.676496735,10.82731086,1.198644439,75.8193815,65,565.6012501,60102,0,99.56093345,10483.26157,1.73,2.329,3.283,6.3035,12.2805,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_15R_07E.CSV,8.676872017,3.12058384,8.048766419,9.7380435,9.212157769,60,25.752,13.75268333,13.511,4.273772145,1.289727812,4.625693171,6.177944114,9.3,5.314833735,9,3.654977902,1.697140006,0.713241773,1.756644222,0,0,0.697530864,377.685417,13.81182759,13.67182635,4.628079103,5.177791246,3.85546026,3.543,1.130835808,98.86916419,25.752,264.0333333,4.816666667,0.842844302,15.59471639,2.786589173,9.052269186,1.702008648,73.11105431,72,18.8710626,137,12,0.028800295,2.96154938,1.7882,2.3,3.543,7.196,11.273,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_15R_08W.CSV,6.329508118,5.22630712,7.143925585,27.31428611,8.180569725,60,20.462,9.301233333,11.149,2.607310917,2.054088206,3.040881093,5.645446898,6.466666667,6.082669649,6,3.091042453,1.011755907,0.89587518,1.012939049,20,0.333333333,0.711111111,178.0375723,8.43143434,10.34159017,7.336824364,6.452031774,4.228738314,5.599,0.574382539,99.42561746,20.462,174.3166667,2.9,0.949590392,16.12930909,2.759887857,8.330913329,1.981126502,81.51001348,84,22.18168828,141,10,-0.255670743,2.757688066,1.9572,2.535,5.589,9.15,13.171,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_15R_09E.CSV,11.09611782,3.706810095,10.65084174,13.74044108,11.68910879,60,42.036,16.92533333,16.7985,4.280977993,1.23041453,4.676798102,5.598421959,11.3,5.302062279,12,4.510859507,1.774275104,0.900386329,1.573920026,0,0,0.778294574,894.889713,19.45768524,22.7219761,6.032716373,7.022072926,4.545844521,5.804,1.273839511,98.72616049,42.036,231.8,6.35,0.796933229,18.45006519,2.952415315,11.03768258,1.5108951,114.9069689,84,3605.429287,421081.126,0,116.6262773,13617.34027,2.139,3.551,5.798,9.341,13.517,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_4C_03E.CSV,9.87883457,2.959473194,9.834718833,8.758481588,10.30552664,60,25.104,13.90266667,14.258,4.567699699,1.068641443,4.791649753,5.717027701,10.25,4.006879677,10.5,3.610917913,1.738140291,0.73419095,1.503830422,0,0,0.637820513,191.0918464,10.555062,8.926506184,3.570593777,6.40204233,3.887620919,5.645,0.654563419,99.34543658,25.104,270.1166667,3.483333333,0.818247227,15.66809596,2.805464935,9.042089782,1.787963733,78.2744903,79,19.62873192,141,9,-0.215679798,2.962007017,2.038,2.839,5.641,9.057,12.261,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_4C_04W.CSV,8.388311779,3.181943863,8.731540736,10.12476675,8.962131171,60,22.44,12.78356667,13.4065,4.427006033,1.245904828,4.783176298,6.139884552,8.666666667,4.564664083,8,3.745574798,1.853208057,0.744409709,1.791759469,0,0,0.643478261,163.6451874,9.587910403,8.468598554,4.038634441,5.249893751,3.495711237,4.259,1.320204632,98.67979537,22.44,303.2,3.833333333,0.827164925,14.44457014,2.695917202,8.386580767,1.768398325,70.30720776,70,17.94799287,142,11,0.047158438,3.049033832,1.852,2.526,4.259,6.985,10.494,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_2R_02W.CSV,4.207848464,4.805269625,1.456095868,23.09061617,6.357024561,60,32.742,6.496566667,1.9685,1.948876368,2.250161907,0.340656361,5.857933154,4.633333333,6.014013766,1,3.465735903,0.860239315,1.03469991,0.226255236,30,0.5,0.882843137,752.1828887,8.207395122,26.1690954,8.169986748,5.210391347,3.578962634,4.3285,4.416666667,95.58333333,32.742,160.2166667,3.516666667,0.893704418,13.07908372,2.689513829,9.382795703,1.5063326,79.07238489,80,18.78407236,140,13,-0.33378872,2.826662532,2.1674,2.74,4.305,6.6215,9.497,BCI-Schnitzer2019,2R,2011,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_2R_03E.CSV,4.825405731,4.008192708,5.100998943,16.06560878,6.251590926,60,17.82,6.95345,8.451,2.727238938,2.206508814,3.33053325,5.789960171,4.883333333,4.562528539,4,3.850147602,1.280131032,1.141637087,1.237581179,20,0.333333333,0.73245614,58.57288605,4.580672838,6.131094715,5.636232013,4.876972376,3.234351933,3.6675,0.765943723,99.23405628,17.82,206.9333333,2.766666667,0.894329387,11.62904747,2.4690871,7.111764466,1.847554081,78.67340641,79,19.41125163,153,14,-0.175727137,2.910036411,1.731,2.191,3.662,7.322,9.884,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_2R_04W.CSV,6.833032571,2.815356784,6.269398355,7.926233822,7.381359227,60,24.43,10.53033333,9.8155,4.620064194,1.175836199,4.680585631,6.033086222,6.166666667,3.778470082,5,3.583518938,1.932111864,0.753173769,1.757034043,0,0,0.698666667,137.313769,7.583885452,8.932997845,3.916561418,4.133192119,2.873274031,3.035,0.36963037,99.63036963,24.43,333.8833333,4.366666667,0.710849437,11.3771086,2.530167178,8.08593834,1.494119455,76.96289983,75,17.90629987,146,12,0.081940675,2.809368594,1.725,2.139,3.034,5.191,8.6268,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_2R_05E.CSV,7.180375853,2.780470269,6.797831037,7.731014914,7.691551343,60,30.268,10.5764,10.4925,3.943276161,1.500002418,4.232014864,6.190315406,7.466666667,3.275314277,7,3.135494216,1.661395255,0.727110212,1.666102255,0,0,0.76344086,122.6568449,6.640675945,8.863310213,4.329578659,4.690987789,3.114254346,3.58,2.080428954,97.91957105,30.268,311.05,3.933333333,0.697299851,11.67764389,2.499004917,8.521834299,1.489739596,78.05185631,78,17.98960736,136,11,-0.200768974,2.628000428,1.915,2.43,3.578,6.4095,8.985,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_2R_06W.CSV,7.0206496,4.62757156,7.834833876,21.41441854,8.387313776,60,25.377,10.76276667,12.6365,3.402672437,1.969833753,4.012514544,6.035481433,7.883333333,5.728583304,9,3.828641396,1.52404951,0.980653819,1.602206381,10,0.166666667,0.756410256,202.5679246,9.439949695,10.65153859,6.721901911,4.913044224,3.921165435,3.498,1.563647042,98.43635296,25.377,227.25,4.016666667,0.88517472,15.00078319,2.726609386,8.817427363,1.622500684,74.19752442,71,19.62753046,145,10,0.333591273,3.28240527,1.78,2.188,3.495,5.9075,11.031,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_2R_07E.CSV,8.109179707,4.787082059,7.734749083,22.91615464,9.396436253,60,25.332,11.98556667,11.236,3.79755243,1.603510755,4.234106505,5.669880923,8.783333333,6.509684224,7.5,3.891820298,1.632673239,0.801071539,1.594052083,5,0.083333333,0.719871795,527.0632764,14.38730426,17.8904654,6.854425002,5.14562731,4.205916263,3.715,0.062950269,99.93704973,25.332,238.5,4.783333333,0.878669359,16.17899968,2.926809689,9.459649163,1.730657706,75.33326335,74,19.28474853,145,8,-0.09451658,2.84748413,1.829,2.494,3.712,6.04325,10.7797,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_2R_08W.CSV,8.859515911,3.360581919,9.116638626,11.29351084,9.465532623,60,27.223,13.3134,13.4605,4.454516478,1.2344159,4.806049309,5.774551546,8.75,4.782117111,9,4.158883083,1.93749711,0.772193277,1.812170466,0,0,0.708928571,253.6562793,11.65943542,10.84960114,4.970669774,5.257886779,3.966853165,3.431,0.207203364,99.79279664,27.223,273.7,5.033333333,0.819976662,15.03401201,2.788355375,9.212899606,1.596062874,74.57832061,75,19.99379912,142,7,-0.26285314,2.925059682,1.567,1.949,3.422,8.03825,11.44,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_2R_09E.CSV,9.800099079,4.885562991,8.748887493,23.86872574,10.93219354,60,32.008,15.34865,13.3035,3.950823761,1.306765143,4.22236501,5.641907071,9.966666667,5.73117158,10,3.80666249,1.802227383,0.754253323,1.782290869,0,0,0.76010101,641.2018218,14.91357389,20.46428928,7.479789771,6.83189781,5.014989586,5.389,0.738470113,99.26152989,32.008,239.45,6.633333333,0.843086814,17.12872291,2.946893304,10.21389056,1.500243799,76.43648231,76,19.53303838,138,9,-0.137651742,2.89177861,2.089,2.78,5.388,10.277,13.052,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_8HalfC_02W.CSV,10.45405695,4.318575145,10.60156469,18.65009128,11.29719271,60,29.216,15.69673333,15.9565,4.06178882,1.328192779,4.321922711,5.575949103,11.03333333,5.874295246,10,3.871201011,1.6758495,0.828033995,1.559315205,0,0,0.712222222,345.9748579,12.39959015,13.86452387,6.441505687,7.266108053,4.749407385,6.605,0.650368281,99.34963172,29.216,212.9166667,6.583333333,0.879413739,18.83285834,2.962313605,9.996968615,1.740518277,70.16554933,70,17.70891238,127,11,-0.076414536,3.028645726,1.9614,2.8755,6.596,9.9325,14.098,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_8HalfC_03E.CSV,10.63850277,3.856483719,10.87960434,14.87246668,11.30496941,60,26.768,15.39913333,15.0095,4.393830808,1.059974412,4.620058798,5.730099783,10.68333333,4.670468588,11.5,4.304065093,1.922595407,0.87565769,1.623523351,0,0,0.692857143,211.4920432,11.30562119,9.147402514,4.824588327,7.301246977,4.418692694,6.177,0.45710803,99.54289197,26.892,218.9833333,4.4,0.859460965,17.11256945,2.90406576,9.559687434,1.691314655,74.59880606,76,17.95731841,134,9,-0.308159116,3.124269747,1.9918,3.651,6.17,10.6075,13.0152,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_8HalfC_04W.CSV,9.516546819,3.898808013,8.599600756,15.20070393,10.27190451,60,27.568,13.6965,13.2745,3.902001616,1.379102966,4.11525531,5.777652323,10.73333333,5.49226472,9,3.688879454,1.71067976,0.732433,1.686772925,0,0,0.738505747,196.8603899,9.86299638,9.979062697,5.719860418,6.685563208,4.083785044,6.362,0.396054401,99.6039456,27.568,223.25,4.633333333,0.823369903,15.41733246,2.83634299,9.407173087,1.515825304,73.04516468,76,17.80489164,125,10,-0.425788048,2.973840108,2.3173,3.442,6.3565,8.081,12.362,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_8HalfC_05E.CSV,10.02790835,3.59324542,9.821804322,12.91141265,10.64214115,60,27.427,14.37456667,13.532,4.227299479,1.101921503,4.553876892,5.736572297,11.01666667,5.870037873,11,4.127134385,1.929572268,0.806852574,1.777674031,0,0,0.698809524,501.1218756,13.79149032,17.63282933,4.985395883,6.736254065,4.259506927,5.912,0.754034082,99.24596592,27.427,221.25,3.883333333,0.859223782,17.0798614,2.917076407,9.659979993,1.621839001,73.82510257,76,18.06827839,133,12,-0.332540284,2.901886777,2.13,3.03,5.906,9.559,12.615,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_8HalfC_06W.CSV,10.98073173,3.929590203,10.21094111,15.44167916,11.65164311,60,27.741,15.16425,14.557,4.237013387,1.089492373,4.392387296,5.488937726,10.96666667,5.151819381,9,3.569532696,1.869418343,0.7438299,1.835187991,0,0,0.713793103,285.8920954,10.6831261,13.10583505,5.059680785,7.793712767,4.447987514,6.865,0.914659045,99.08534096,27.741,204.3,4.616666667,0.878679063,17.87401365,2.902995068,9.646395589,1.615827921,77.10335449,78,17.60649475,141,11,-0.44283406,3.563195688,2.629,4.6935,6.8615,9.882,13.9005,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_8HalfC_07E.CSV,9.567528046,3.305372781,8.817666197,10.92548922,10.11340648,60,22.009,13.90133333,14.092,4.004156383,1.311032146,4.166665224,5.556828062,8.95,3.698029709,8,3.713572067,1.636710438,0.706192213,1.550915576,0,0,0.633333333,210.4505554,10.77956118,9.708327156,4.411638324,6.491272398,4.009317668,5.678,1.177808464,98.82219154,22.009,205.4,3.683333333,0.878441352,15.66430497,2.852295747,8.817733852,1.825563145,73.5553181,75,18.05493802,132,10,-0.203930375,3.225466662,2.224,3.3855,5.671,8.377,13.0008,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_8HalfC_08W.CSV,9.280246388,3.367916729,9.11199153,11.34286309,9.862899594,60,24.268,13.55515,13.251,3.942372646,1.257017923,4.152772903,5.521460918,9.516666667,4.16804497,10,3.574216546,1.617500146,0.714194613,1.51274666,0,0,0.689333333,165.3813897,8.130192612,9.964003099,4.903343577,6.597169703,3.648530435,6.077,0.346942069,99.65305793,24.268,206.7833333,3.75,0.862069184,15.4717458,2.809175065,8.958904845,1.684254599,72.10978868,74,16.91196813,131,12,-0.332002888,3.402133246,2.218,3.439,6.073,9.49725,11.059,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_8HalfC_09E.CSV,9.80930159,2.862761723,9.613694706,8.195404684,10.21181729,60,25.976,14.11615,13.5535,4.265592519,1.083818664,4.491437498,5.723585102,10.18333333,3.938044196,10,3.824284091,1.752002761,0.783897907,1.609437912,0,0,0.666666667,232.6465856,9.773017337,11.71045335,4.563045169,6.504298439,3.933763811,6.4035,0.355608238,99.64439176,25.976,225.1833333,4.666666667,0.803510188,15.41960861,2.780207133,9.055615705,1.593649608,74.34750929,76,17.97122174,144,10,-0.34187455,3.282704795,1.827,2.877,6.394,9.17,11.5676,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_8HalfC_10W.CSV,9.482429137,2.873554961,9.731284779,8.257318117,9.901321048,60,21.12,13.1261,14.095,4.219243682,1.210858427,4.457245855,6.139884552,9.833333333,3.70600368,10,4.418840608,1.930411002,0.752564232,1.848175734,0,0,0.646969697,76.96303372,7.181335589,5.038993241,3.138264136,6.640437106,3.713192358,6.053,0.200359265,99.79964074,21.12,241.45,3.416666667,0.833540393,13.54052773,2.565949781,7.826712517,1.556956794,74.26140533,75,16.91111067,136,12,-0.112764646,3.260692156,2.225,3.438,6.048,9.59275,11.5143,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_8HalfC_11E.CSV,7.998583859,4.382537063,9.59944127,19.20663111,9.102959098,60,24.525,10.85208333,12.836,3.368913912,1.77577838,3.761200116,5.384495063,8.25,4.904598327,9.5,3.951243719,1.582932083,1.018422671,1.67356508,10,0.166666667,0.727564103,86.01305052,6.081899077,7.001682236,5.870485145,6.906711819,3.591049766,6.237,0.217580505,99.7824195,24.525,191.7166667,3.066666667,0.8340974,13.62264151,2.654372268,8.49317638,1.611277743,78.00575665,79,16.42746544,132,12,-0.473839868,3.579368651,2.425,4.09125,6.231,9.4555,12.03,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_3R_09W.CSV,11.16507468,3.915045507,10.77943571,15.32758132,11.82078738,60,36.168,16.61258333,14.8915,4.112549849,1.129848045,4.482747132,5.446737372,12,5.062323443,11,4.564348191,1.850874697,0.843079572,1.657093002,0,0,0.782432432,712.4349964,16.14089839,21.25809012,6.769821399,7.623225659,4.365800814,6.953,0.348895165,99.65110483,36.168,200.85,5.783333333,0.843686821,17.55609111,2.980321166,10.69391315,1.449635383,84.93997999,87,20.21668114,149,11,-0.465797868,3.286736103,2.254,3.986,6.949,10.047,13.0338,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_3R_10E.CSV,11.5913428,3.925766421,11.62197306,15.41164199,12.22759212,60,33.369,17.99795,18.968,4.243563323,1.112390524,4.541580098,5.370638028,10.93333333,5.461317488,11,3.610917913,1.609838211,0.622080809,1.574941477,0,0,0.709313725,629.0780791,17.83697892,17.63293118,6.083853193,7.69166724,4.843333931,6.799,0.399608547,99.60039145,33.369,204.5833333,6.083333333,0.845641994,19.35129554,3.018497132,10.58776302,1.663112831,83.90551052,87,21.30073558,150,11,-0.442686213,3.158999561,2.229,3.84625,6.792,10.675,14.671,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_3R_11W.CSV,10.05914987,3.130726394,9.710889454,9.801447755,10.5273257,60,28.77,14.95628333,14.3065,4.203682165,1.081848518,4.228969232,5.402677382,10.78333333,5.185022977,10,4.430816799,1.713903603,0.682645402,1.657093002,0,0,0.729444444,376.2670844,12.78789004,14.58550489,4.503232704,7.043624207,4.279762826,6.533,0.0667334,99.9332666,32.954,200.0166667,5.85,0.840671714,15.54095206,2.870588117,10.03302884,1.731740737,81.478798,84,19.46375093,146,13,-0.415547544,3.054082472,2.239,3.395,6.532,9.588,12.9902,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_9R_03E.CSV,9.381488223,3.088217952,9.340142994,9.53709012,9.868660492,60,24.22,15.50616667,14.926,4.511540136,1.060492597,4.698731443,5.736572297,8.866666667,5.744464297,7,4.458215773,1.708903008,0.836860879,1.578500211,0,0,0.600666667,708.9045091,19.22162257,18.42372749,4.79021191,5.686685811,4.009585975,4.125,0.35362763,99.64637237,25.026,283,6.266666667,0.821951223,16.8717608,2.861592075,9.214084061,1.615066946,71.78677471,71,20.21262571,152,8,-0.005963803,2.774180616,2.3199,2.986,4.1195,7.73925,11.5612,BCI-Schnitzer2019,9R,2011,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_3R_13W.CSV,10.62229333,3.310933231,10.92433495,10.96227886,11.11812438,60,28.32,16.78838333,16.6785,3.974782546,1.533892001,4.445583816,5.880532986,10.43333333,5.18918911,11,3.749504076,1.638612197,1.041192242,1.433594211,0,0,0.670689655,697.4047665,19.47348161,17.83783284,5.073198787,6.817825994,4.678979242,5.1115,6.400199228,93.59980077,28.32,267.9166667,5.516666667,0.861644799,18.35564091,2.904918336,9.712792773,1.79131665,78.11054942,78,21.69763165,141,8,-0.197141358,2.846666113,2.026,3.324,5.104,10.216,13.458,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_4C_01E.CSV,7.170312872,4.422526676,7.995197793,19.5587422,8.405126403,60,22.732,10.99146667,13.521,3.54894665,2.010258418,4.135850888,5.84932478,7,5.243236159,7,4.624972813,1.511901057,1.095698078,1.281487512,10,0.166666667,0.685416667,156.6240034,9.563629737,8.07223573,6.105504606,5.32323814,3.724884113,3.621,2.674779743,97.32522026,22.732,263.1666667,3.983333333,0.860838827,14.88463123,2.707300733,8.45699462,1.597389034,70.0246499,68,106.0746439,9165,0,75.09063998,6019.98098,1.942,2.5165,3.6085,7.52875,10.9357,BCI-Schnitzer2019,,NA,,,NA,,NA,EBF,
BCI,"Barro Colorado Island, PA, PA",9.117,-79.852,30,2660,NA,NA,NA,NA,BCI_14R_08W.CSV,8.341725344,2.695723218,8.738318026,7.266923669,8.759577044,60,19.658,12.25448333,12.7015,4.127327091,0.980982983,4.048730056,5.459585514,8.516666667,3.661488382,9,3.693866996,1.635269698,0.681977867,1.481006097,0,0,0.607142857,109.8337739,8.494677943,6.137932919,3.644812657,5.417241247,3.370089842,4.119,0.723172628,99.27682737,19.658,214.55,3.65,0.821825802,13.48019444,2.634066012,7.845524473,1.914065579,68.9252761,68,17.17995252,126,9,-0.06147948,2.858182446,2.076,2.528,4.114,7.998,10.4032,BCI-Schnitzer2019,14R,2011,,,NA,,NA,EBF,
